Date,Player,Club Name,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Note,Tag,Air Density,Temperature,Air Pressure,Relative Humidity
7/31/24 19:46:32,Jason,,7 Iron,130.67376950859307,-5.463913440704346,1.4884170293807983,2.5645759105682373,1.076158881187439,92.49460882962649,0.7078284278280047,15.37328815460205,2.292842149734497,3138.176513671875,306.779296875,3153.1357421875,Estimated,-5.583333969116211,12.46161833941403,117.0700853972594,0.754073441028595,1.540681333987365,133.01163138895026,0.5503637790679932,1.2777324265511822,"Your shot data shows a decent club speed, but the smash factor is a bit low. This means you're not maximizing the power from your swing into the ball. Your attack angle is a little steep, which can cause the ball to launch too low. Try to focus on creating a smoother, shallower swing path to improve your contact and overall distance. You could also benefit from adjusting your follow-through to help with your launch angles.",swing path drill,1.1913916,70.0,101.325,73
7/31/24 19:46:58,Brian,,7 Iron,65.47857911988513,-2.487455606460572,-1.230146050453186,3.9261159896850586,5.156261920928955,83.60094714926981,1.276767887650774,16.549287796020508,3.0710763931274414,2406.00390625,-150.41136169433594,2410.700927734375,Estimated,3.577191114425659,9.938744137034291,98.59265021909778,3.948386907577514,6.7888718506033,116.90504884925394,4.055502414703369,8.267802278974273,"Your club speed is good, but your swing path and attack angle suggest you're coming in a bit steep and to the left. This can cause pulls or fades. Focus on keeping the club face square to your path at impact, which can help you hit straighter shots. A slight adjustment in your swing path should improve your accuracy and distance.",swing path drill,1.1913916,70.0,101.325,73
7/31/24 19:47:29,Brian,,7 Iron,62.79744524613807,-0.4604516923427582,-3.802584171295166,2.681905746459961,6.484489917755127,84.85868624154318,1.351307937909494,13.924854278564451,1.7271723747253418,2180.8720703125,-188.3817749023437,2188.9931640625,Estimated,4.936903476715088,7.605657793057276,93.76589021161271,2.714186191558838,4.440320109431525,121.18273276214131,2.9218811988830566,6.177251555872488,"Your shot data shows that you're generating a decent ball speed with your 7 iron, but your club path is a bit off, leading to the ball starting left of your target. You have a negative attack angle, which means you're hitting down on the ball, but it might help to get a bit more upward angle to launch it higher. Work on aiming your club face more towards where you want the ball to go to reduce the sidespin, which is causing the ball to curve left. Overall, focus on your swing path and club face alignment.",swing path drill,1.1913916,70.0,101.325,73
7/31/24 19:48:27,Brian,,7 Iron,64.76716759251758,-2.134370803833008,-2.338614225387573,-1.767001390457153,0.5716128349304199,80.69306815764139,1.2458946586227386,10.463260650634766,-1.7440788745880127,1273.843017578125,735.4534912109375,1470.9071044921875,Estimated,-30.0,3.3367586554722948,63.21938150509459,-4.647597789764404,-5.122477258400863,99.89284285369013,-5.730152606964111,-9.973703850691663,"Your shot data indicates a few areas for improvement. Your club speed is decent, but you can enhance your contact and direction. The negative attack angle means you're hitting down on the ball too much, which can lead to lower ball flight and less distance. Also, adjusting your club path and face angle will help straighten your shots. Focus on getting your club to swing more from the inside and square at impact for better accuracy and distance.",swing path drill,1.1913916,70.0,101.325,73
7/31/24 19:49:29,Brian,,7 Iron,65.97161663281258,-4.140535354614258,1.2515361309051514,3.2004857063293457,1.9489495754241943,84.65700323457622,1.283233723159514,12.816304206848145,2.785552740097046,1468.3160400390625,-624.7774658203125,1595.712646484375,Estimated,23.05005073547364,5.685011591215584,83.05039588773798,5.923145294189453,8.570358158841486,119.54711043579393,6.882819175720215,14.326440595148595,"You're making good contact, but there's room for improvement in your swing path and angle. Your attack angle is negative, meaning you're hitting down on the ball a bit too much, which can lead to lower shots. Try to work on hitting the ball with a slightly upward angle. Your ball is also curving to the left (sidespin), so focusing on a straighter swing path will help with accuracy.",swing path drill,1.1913916,70.0,101.325,73
7/31/24 19:49:53,Jason,,7 Iron,74.0262053250135,0.0841974392533302,-4.117635250091553,15.61061668395996,19.728252410888672,83.22602240727247,1.1242778424460227,7.4347639083862305,12.307687759399414,5953.98486328125,-2018.025146484375,6286.68115234375,Estimated,18.72341537475586,3.768668083248997,73.71545982183216,17.26983070373535,21.88406737110972,97.25643823274912,18.423093795776367,30.73610674785982,"Your swing speed is decent, but the club path is significantly out to the right (negative angle), which is causing your ball to slice. The club face is too open at impact, resulting in high sidespin and a lot of left-to-right movement in the air. To improve your accuracy, focus on aligning your club path more with your target and closing the club face a bit at impact. Paying attention to your launch angle is also crucial—aim for a higher angle for better carry distance.",swing path drill,1.1913916,70.0,101.325,73
7/31/24 19:50:37,Herald,,7 Iron,69.55434650686038,5.233762264251709,-5.424313068389893,3.566206216812134,8.990519523620605,79.68070223504583,1.145589114652765,9.229848861694336,2.2506346702575684,1918.646484375,899.0692749023438,2118.85107421875,Estimated,-25.10758209228516,2.934634340538196,60.937042022317655,-0.7306137084960938,-0.7772575172614538,95.05806463980298,-1.8332300186157229,-3.0410630457873538,"Your shot data shows you have a decent club speed and ball speed, which is good! However, your club path being negative indicates that you're swinging more from the inside to the outside, which could lead to pulls or slices. Your attack angle is slightly upward, which is nice for an iron. Try to work on straightening your club path for better accuracy and consistency.",swing path drill,1.1913916,70.0,101.325,73
7/31/24 19:51:21,Brian,,7 Iron,62.365040633824265,-5.191579341888428,3.074093103408813,1.165247678756714,-1.9088454246521,80.47148564687723,1.2903300443491217,11.962801933288574,1.3418129682540894,2158.692138671875,168.6655731201172,2165.271240234375,Estimated,-4.467628002166748,5.108352053093029,77.29782923886341,0.6449805498123169,0.8702303961175062,108.18942536232952,0.4329586923122406,0.8179576325885805,"Your club speed is solid for a 7-iron, but the attack angle is a bit steep, indicating you're hitting down on the ball too much. This can lead to less distance and more spin. Try to have a more level or slightly upward attack angle when hitting your iron shots. Focus on maintaining a steady tempo and shifting your weight properly during the swing for more consistency and distance.",swing path drill,1.1913916,70.0,101.325,73
7/31/24 19:52:18,Lauren,,7 Iron,69.80826997791246,1.11073100566864,1.5061115026474,4.8917083740234375,3.385596752166748,87.41516661980586,1.2522179198462342,16.08123207092285,4.206615447998047,1878.6700439453125,-128.4530792236328,1883.056396484375,Estimated,3.911481380462648,9.927105848111182,104.73950236405652,5.074700832366943,9.264746514311923,128.0188252570033,5.193653106689453,11.588626730829104,"Your 7-iron shot looks solid! Your club speed is good, and the ball speed shows that you're making decent contact. However, your attack angle is quite shallow, which could cause some consistency issues, especially with height. The face being open at impact points to a need for adjustment in your swing path. Working on your swing path will help you hit straighter shots. Focus on bringing the club more from the inside to square the face at impact. This should also help reduce the sidespin you’re seeing.",swing path drill,1.1913916,70.0,101.325,73
7/31/24 19:52:53,Jason,,7 Iron,72.97324680397742,0.1654268354177475,-3.232875108718872,1.332017183303833,4.564892292022705,97.92443419785924,1.3419223960379112,15.416401863098145,0.6896291971206665,3119.116455078125,-492.2471923828125,3157.719970703125,Measured,8.96823787689209,14.455490122875176,129.14274250485596,3.541105270385742,7.97648471636586,144.90430854826445,3.836093425750733,9.694450622442789,"Your 7-iron swing looks solid overall. Your club speed is decent, but the attack angle is quite flat, which can affect your launch. The club path is slightly out-to-in, leading to the ball's leftward direction (negative sidespin). Focus on improving your swing path to make more consistent contact and keep the ball straight. A little more upward angle on your swing can help launch it higher, reducing backspin. Try to keep your club face more aligned at impact to help with direction and distance.",swing path drill,1.1913916,70.0,101.325,73
